국내외	구분	2019	2019.01	2019.02	2019.03	2019.04	2019.05	2019.06	2019.07	2019.08	2019.09	2019.1	2019.11	2019.12	2020	2020.01	2020.02	2020.03	2020.04	2020.05	2020.06	2020.07	2020.08	2020.09	2020.1	2020.11	2020.12	2021	2021.01	2021.02	2021.03	2021.04	2021.05	2021.06	2021.07	2021.08	2021.09	2021.1	2021.11	2021.12	2022	2022.01	2022.02	2022.03	2022.04	2022.05	2022.06	2022.07	2022.08	2022.09	2022.1	2022.11	2022.12	2023	2023.01	2023.02	2023.03	2023.04	2023.05	2023.06	2023.07	2023.08	2023.09	2023.1	2023.11	2023.12	2024	2024.01	2024.02	2024.03	2024.04	2024.05	2024.06	2024.07	2024.08	2024.09	2024.1	2024.11	2024.12	2025	2025.1	2025.2	2025.3
전체	렌탈감액	4675000776	261249952	216991566	282818697	298787092	384033271	314505999	483284470	443379876	483216506	528453661	529025712	449253974	5767310260	477796079	461040173	441032388	437553359	472343606	539493356	552056733	423246012	476408821	378573675	437788392	669977666	5474483476	680753731	559291379	571450987	594324225	439795490	477026280	462374860	403750838	313651235	303033863	345020023	324010565	4323029908	333269890	348052952	500886624	342278206	306188585	299620827	369827212	407193479	400598906	327029130	346956071	341128026	3318020146	346283390	348781155	379659434	286216263	225185728	260692973	268162437	287961168	224382552	228643042	226300910	235751094	2631315200	252516653	225863774	251131627	248379377	219598095	211250095	261217778	246984431	208669221	191160767	145583993	168959389	527760784	168435474	170602612	188722698
전체	판매관리비_변동_계	41422833200	2476890820	2302099390	2728230061	3716412635	3918313066	3900163611	3958940527	3249384093	3421130801	3561762959	4003579854	4185925383	41753356580	2921650651	3449939874	3358610959	3265714043	3454972674	3855934013	3970115428	3381227818	3564099267	3417063049	3359956164	3754072640	41289494666	3047545970	3014629974	3210194924	3358972370	3340986090	3710696756	3856442124	3601689669	3468665738	3299645097	3563145832	3816880122	41448639733	3130670349	3397451439	3429148261	3414098973	3714377795	3335110391	3576319141	3540382944	3277267775	3754913909	3444825451	3434073304	43094677864	3584611685	3565507044	3472053632	3688404325	3858367817	3568344989	3398104536	3956599660	3571254703	3413063513	3604872796	3413493164	42782842027	3527391312	3428652686	3313375455	3589276043	3572009066	3594536929	3555470116	3597584549	3982504042	3429747611	3803889700	3388404518	11175288680	3836888997	3545448472	3792951211
전체	사은품원가_변동	1304846218	94152599	117589965	166586408	146465390	150180884	113522751	76373939	66816054	54790880	117505014	90629458	110232876	1045272044	60388008	75044637	94548784	97603666	144715075	201172810	155395034	47636669	45355402	37829584	26383159	59199216	33958878027	2499653108	2504099037	2698364065	2882857655	2869035499	3223566235	3096493498	2839467615	2853627801	2554921842	2769776088	3167015584	241609964	19360569	18476446	18161368	18305295	23906270	22569593	20124832	21003195	16908118	20653500	21057991	21082787	166709162	13367937	16282773	18203257	15808662	15694989	17555108	18523160	8737619	7897419	21313912	6838789	6485537	73035800	8554391	6117931	6197553	6017346	6294335	5996243	6932502	10761152	4666423	4062515	3620325	3815084	50197942	3479987	30653763	16064192
전체	판매수수료_변동	34475800131	2055147387	1844005436	2121201960	3067975060	3295336011	3390819917	3330889719	2698145244	2860411102	3016811710	3319328207	3475728378	35125943821	2475777741	2998280414	2833599701	2715156341	2868602452	3169529470	3318632125	2840143412	2966213756	2893350950	2850317898	3196339561	349263788	32347288	33661546	38351610	36646159	31048380	22802518	28942637	22771241	22177216	24806786	27731027	27977380	31990265487	2362849939	2596878233	2748485377	2611297518	2894300560	2653363816	2689202109	2681042907	2553929897	2908146878	2575525847	2715242405	34457314835	2717482398	2728616083	2837754059	2892778965	3055384663	2782017274	2773240053	3261276346	2788707454	2847396227	2937648506	2835012807	34403787855	2745570280	2658766268	2677657545	2828063095	2831630324	2880525992	2913065931	2874563005	3277284910	2850341698	3079820418	2786498389	8726498601	3002819315	2714749026	3008930260
전체	지급수수료_변동	3810161513	230494474	236445848	295672273	330597213	319678109	217651120.9	400378178	346204091	325339432	268532936	420057974	419109864	3750115377	288388542	272556682	285693054	281579064	288537085	307061911	344789578	355229033	371940722	326969216	309690892	317679598	5630769511	328793494	280256328	319338450	247715989	252022673	257272954	691939689	696014288	562663978	684361550	724320315	586069803	8780179730	742373321	722896053	636556638	742013980	751187331	624855128	824686187	798392185	682518081	784863732	809074456	660762638	8047853537	810645225	783781242	594320052	742826227	749000426	727156815	601279281	672605325	675231549	522363736	621553421	547090238	7997907420	731750560	711356148	592327833	715092923	684380059	692469179	618352210	694823614	693676320	568420048	707392370	587866156	2335943847	809468315	771019587	755455945
전체	운반비_변동	1832025338	97096360	104058141	144769420	171374972	153118062	178169822	151298691	138218704	180589387	158913299	173564215	180854265	1832025338	97096360	104058141	144769420	171374972	153118062	178169822	151298691	138218704	180589387	158913299	173564215	180854265	1350583340	186752080	196613063	154140799	191752567	188879538	207055049	39066300	43436525	30196743	35554919	41318402	35817355	436584552	6086520	59200707	25944878	42482180	44983634	34321854	42306013	39944657	23911679	41249799	39167157	36985474	422800330	43116125	36826946	21776264	36990471	38287739	41615792	5062042	13980370	99418281	21989638	38832080	24904582	308110952	41516081	52412339	37192524	40102679	49704348	15545515	17119473	17436778	6876389	6923350	13056587	10224889	62648290	21121380	29026096	12500814
전체	공헌이익	77667678367	5505481696	5763681660	5799594936	6526837376	6876673107	7352524508	6905203977	7100096620	6215246952	6867492343	6831482694	5923362498	75854097122	6076835145	5733202264	5791895176	6584652418	6541909834	6913580211	5940514472	6712010061	6560909539	6367312876	6408052006	6223223120	77695064535	5830328804	6370224267	5971314223	6590535185	6975055621	6944521267	7307239393	7813829986	7130870679	6138446752	5868600956	4754097402	77580386612	6585880425	5864437676	6666846413	5971253996	6309363044	6128254322	5951945431	6578866559	7219990496	5913531559	5950124762	8439891930	76775925587	6935937465	6340024102	5869547352	6612391240	6671037659	6367355079	6613185405	6491440768	6494031841	6520220542	6303256724	5557497410	81081166006	6344085832	6459143616	6147531119	6095092728	6671875391	7539104999	7023311827	6813037754	6890613555	7077760143	7334993851	6684615191	22956807601	7599574239	8321173190	7036060172
전체	판매관리비_고정	72627184449	6151767387	6547907114	5765640800	6214304479	5542325666	5889190809	5814875801	5754868969	5567935125	5679021262	6198527260	7500819777	76071676200	6480201875	6126936136	6033719401	6530072474	5644725323	6622696099	8077751934	6297302135	6945285314	5586366142	5472668891	6253950476	82579274683	7193904947	7401571167	7000848052	7645997930	6331505740	5779164254	6489796421	6078921093	5485797954	5557907633	6276038747	11337820745	84910417516	6874112306	6135512438	5900281129	6930149606	5550979812	7051992226	7275899313	5960141935	5458630027	6123177962	5718266947	15931273815	76133828951	6801590746	5987847154	6963168690	6400570460	5667195479	6610431478	6997629306	6370041756	6738112896	5534143516	6392526738	5670570732	72331541585	7136041945	6285484870	5582936507	6463935011	5565464704	6068088381	6131410327	5787096513	5825328401	5683591901	6217666061	5584496964	19008202100	6614781699	6265181968	6128238433
전체	인건비_고정	29183427269	2649573070	2459870996	2320181885	2409316308	2038926162	2310823214	2816660941	2100262757	2497487813	2318608393	2651813666	2609902064	34816472606	3344373658	2896254422	2727305932	2924861198	2595691473	3031605224	3857991328	2974576628	2752221305	2592028549	2650898624	2468664265	36936325375	3819637617	2945373885	3488053419	3397288268	2747104698	3207246618	3554245812	2834530829	2595789429	2800338009	2858160761	2688556030	35215705661	3785332108	3158228325	3093194063	2904372996	2497721367	2888471370	4035154278	2718333463	2726629026	2597488915	2481307012	2329472738	33516646257	3638341744	3063695399	2828770712	2776780289	2204719613	2749666956	3456737886	2645140747	2617942773	2422775468	2724023302	2388051368	31972354416	3691202880	2752944620	2782462605	2773512346	2192739392	2606734287	3334213252	2503078269	2399707578	2134068464	2542382178	2259308545	9066251348	3386751613	2993726878	2685772857
전체	복리후생비_고정	3376833832	311567730	233481547	246022706	359046365	247296236	265082457	258842960	261445383	276142219	288441827	312920703	316543699	3950840692	294015856	301880840	294162493	359980509	336529912	395638045	334910504	304473015	338438083	315973501	352626850	322211084	4500327102	320567510	327179060	321984234	546186434	418097774	221995166	330876181	327186343	467525803	249909763	488789217	480029617	4347786341	317801916	320548237	369743064	384677112	383315992	338285782	364826750	357034674	345750058	370628823	367492946	427680987	4331625599	365525771	354570760	347822195	465319155	355799555	360545332	332737721	334985797	358814296	328857386	380278600	346369031	3972335449	342943601	348184352	328320854	354261993	349440937	326027428	301516187	332878120	351216270	295736964	328478077	313330666	944059651	294718884	322904650	326436117
전체	교육훈련비_고정	1287263304	77634031	65877098	132915936	119976058	107021406	90550985	99820941	64302990	132159176	116133843	131842759	149028081	858380747	114252241	71549056	13738844	36292504	86643664	116105231	93221397	69762237	68073631	65574438	77094266	46073238	671781563	44738049	60040304	66629394	73226911	55306610	50290520	59107316	45577653	48998384	52604106	62998585	52263731	818314285	50504760	45796110	48003223	62976762	56716685	73885691	108613115	49364025	70914736	90405688	81485681	79647809	1031355938	70504034	94536373	92100802	91419354	90484418	91109807	73537660	78306140	91980705	86135422	104518719	66722504	972178226	84328984	70023549	97234628	72868739	74755451	89744281	77995041	76919811	70237239	77045779	82345157	98679567	237494751	75648191	85985034	75861526
전체	여비교통비_고정	340797740	18410792	19349728	28095329	28462706	25985983	24321007	40106424	26950280	26199742	38380437	30974241	33561071	242165719	33903776	39336347	14303057	11809823	13437615	18367922	20992116	11989781	22034668	16972955	20946306	18071353	345700290	15719723	23250245	18502562	27340254	26617424	27603018	30195619	30423124	30184577	34431593	48698196	32733955	499464446	42782805	29569399	50232560	44600719	35093480	34292442	37103732	37989942	53233775	41783711	52233677	40548204	543649938	44017669	44247396	50304817	44806685	41230084	40401295	51893958	50767165	46201128	39010313	47457856	43311572	665704083	41756899	56666461	67573448	57955382	41354958	63724674	47763880	59599230	65055376	47711100	59285818	57256857	161503602	49986325	65874871	45642406
전체	통신비_고정	53135923	12498707	13694614	15876299	1289170	977000	894400	1233530	1519650	1199620	1122740	1129550	1700643	12890938	1932199	1461166	1490375	1229670	865546	1127722	1950601	969792	-1091300	1538115	462085	954967	12589155	1460706	1531173	822708	1306383	690361	386336	553300	763565	-171164	1311834	1682047	2251906	19669978	2437324	484881	1269649	540440	1424485	-143749	688550	2096900	1340648	4543790	2086360	2900700	13041805	2931940	1877751	1487569	-1371212	947560	659590	1007478	1694866	1174380	224130	1576973	830780	43299394	2910648	1473512	1958068	1376207	1148680	972830	1404208	1921083	7670280	7546770	8021816	6895292	24946219	8383666	8665249	7897304
전체	임차관리비_고정	6240649647	504307366	505981967	514724053	514053989	520984704	522705427	504277330	497896004	504451253	520252820	550868396	580146338	7130880352	584373516	618754163	579694491	599413777	588579691	592253126	582196015	585210829	600632268	589308386	602420114	608043976	6721319188	634288259	630941797	484103357	674087520	679150260	309300119	593532871	600110989	483191217	578336370	582188694	472087735	6506612857	574334391	582619866	475694638	579790360	566646375	479350422	564989456	583948613	468730893	580661184	579177689	470668970	6497172677	579254495	576791399	458528137	576457284	574371283	578563954	464708850	578768044	578776492	471786454	563891612	495274673	6412321722	596792294	585680557	470637777	573261572	558366571	583473796	459180787	564304559	557650413	446696007	560805762	455471627	1702930401	567494111	558008774	577427516
전체	접대비_고정	168488280	1581070	41384005	1424430	25063340	2768900	2584484	5638480	6503000	59392810	10798580	5141880	6207301	190106237	4162298	57665227	1716155	26262200	4262326	5122077	5648470	9200380	5534820	53416159	8473390	8642735	197611775	5304560	53399321	15479370	34371370	7630740	9225990	-6997915	4906072	55332006	5546900	7079651	6333710	219571533	7362670	7058440	15314075	8919550	9834150	9431164	14071590	12704338	11383670	88898655	15033349	19559882	236448331	88153736	11183564	8406159	5578000	2500580	5134550	6171160	6718397	81114882	4889578	10321226	6276499	268935951	6029938	117824257	9159721	6103243	4892904	4753407	4814659	3951094	91656942	9679406	3284342	6786038	92013567	9802645	74402864	7808058
전체	감가상각비_고정	767962742	50932707	52079156	51119965	54479117	63224767	64673414	65085209	63270371	64275793	71386417	80288240	87147586	1810336502	82482402	85400674	178577638	178509924	179292483	179619222	126739350	127298782	134967798	137975841	150316605	249155783	2548753439	220033928	197494857	172387009	212656714	213941560	197878744	201228630	203770844	211848058	215350188	220556805	281606102	1869103538	137416621	141783947	137146454	176870062	164909558	174953009	174591830	175187674	177178537	178600421	180470548	49994877	1383846190	104154275	106887494	110871971	122398759	119491702	122302473	123923721	125042922	92066528	120200694	119092395	117413256	1089193580	119448261	114028922	91930277	91110386	89184457	89130833	86122456	85450274	86947360	86744902	84208067	64887385	158586495	54339656	52882881	51363958
